,0.15,0.22,0.29000000000000004,0.36,0.43000000000000005,0.5,0.5700000000000001,0.64,0.7100000000000001,0.78
0.3,1.6283124847453536,1.7068735326318383,1.79478293665842,1.8940850024293672,2.0075444073914666,2.1390262943565093,2.294165038582475,2.4816325636275853,2.715794880635706,3.0231052915410923
0.38,1.321215978866203,1.3919114550004896,1.471539413300084,1.5621100786705198,1.6663501956384474,1.788082558165678,1.932894110320954,2.109403470659226,2.331916525845995,2.6268184982819505
0.45999999999999996,1.0698229020735122,1.132397574739727,1.2033604239354152,1.2846648157866556,1.3789723944730574,1.4900310554013136,1.6233411206652941,1.7874204632607948,1.9964570820894774,2.2766973371599595
0.5399999999999999,0.8560982170996776,0.9102840415968333,0.9721705948744858,1.0436228513264396,1.1271981767147194,1.2265205504177839,1.346941870083193,1.4968006728439647,1.6900661789250178,1.9527149884950963
0.6199999999999999,0.6695297458604891,0.715044979586194,0.7674138062942576,0.8283703432589876,0.9003126053905312,0.9866684999534134,1.0925458687211778,1.225975510969725,1.4005329094089836,1.6416824616246442
0.7,0.5034493777209513,0.5399976164465715,0.5823739740481063,0.63212559516063,0.69141501220672,0.7633692715207704,0.8527055176318192,0.9669376514593881,1.1189423860288874,1.3332153297631066
0.7799999999999999,0.35335988805040386,0.3806290146351256,0.4125013778501599,0.4502639793172886,0.4957397645405732,0.5516038360634486,0.6219582343719124,0.7134573802582741,0.8377388151690925,1.0174423237700603
0.8599999999999999,0.21608334921877104,0.2337443849524064,0.25456050628291504,0.27946406314403316,0.30979701237614793,0.34756523620176555,0.395910975530038,0.4600607418264025,0.5494295942880318,0.6829944193830442
0.94,0.08929002112453427,0.09699586858052416,0.10615829144610965,0.11723372637096337,0.13089175991483679,0.148156166140446,0.17067521483736645,0.20128476549430285,0.2453170982141898,0.3141419154360233
